time,value
1619139002868,17424.940000000002
1619139303222,17424.940000000002
1619164802960,17387.87
1619165103335,17377.29
1619165402714,17380.51
1619165703068,17379.690000000002
1619166002469,17386
1619166302931,17392.22
1619166602330,17400.89
1619166902696,17418.01
1619167203039,17436.32
1619167502427,17417.760000000002
1619167802818,17426.42
1619168103248,17430.35
1619168402631,17434.81
1619168702970,17424.78
1619169002440,17420.07
1619169302780,17427.43
1619169603248,17427.190000000002
1619169902602,17415.17
1619170203010,17407.48
1619170502395,17406.010000000002
1619170802801,17408.56
1619171103157,17405.48
1619171402565,17405.07
1619171703045,17405.93
1619172002473,17405.56
1619172302840,17406.6
1619172603229,17424.82
1619172902599,17424.52
1619173203003,17428.38
1619173502452,17423.18
1619173802882,17430.63
1619174103360,17434.690000000002
1619174402810,17438.47
1619174703246,17442.89
1619175002622,17434.69
1619175303015,17432.15
1619175602432,17427.87
1619175902923,17444.4
1619176203265,17441.47
1619176502655,17444.83
1619176803084,17445.9
1619177102511,17441.85
1619177402855,17440.15
1619177703247,17448.81
1619178002602,17457.29
1619178302919,17460.27
1619178603297,17458.52
1619178902652,17480.870000000003
1619179203016,17480.71
1619179502354,17475.22
1619179802728,17478.27
1619180103176,17471.86
1619180402582,17475.11
1619180702984,17470.31
1619181002339,17462.04
1619181302656,17465.97
1619181603026,17466.45
1619181902404,17466.22
1619182202761,17448.23
1619182503110,17451.39
1619182802503,17445.96
1619183102879,17453.57
1619183403242,17435.92
1619183702639,17440.07
1619184003093,17429
1619184302521,17415.18
1619184603208,17468.11
1619184902681,17477.870000000003
1619185203296,17541.37
1619185502729,17552.2
1619185803289,17612.690000000002
1619186102783,17646.47
1619186403609,17658.17
1619186702514,17651.309999999998
1619187002985,17659.54
1619187302688,17696.21
1619187603104,17655.96
1619187902646,17685.41
1619188203114,17725.98
1619188502655,17737.13
1619188803093,17707.63
1619189102610,17656.86
1619189402983,17675.399999999998
1619189702647,17666.8
1619190003196,17666.78
1619190302643,17699.68
1619190603020,17674.29
1619190902621,17679.23
1619191203203,17710.21
1619191502637,17724.2
1619191803072,17736.23
1619192102818,17742.79
1619192403302,17770.440000000002
1619192702712,17750.14
1619193003137,17791.62
1619193302716,17777.79
1619193603214,17771.27
1619193902647,17752.52
1619194203031,17773.72
1619194502647,17742.77
1619194803167,17722.35
1619195102610,17729.59
1619195403166,17699.82
1619195703345,17717.24
1619196003102,17724.29
1619196303534,17739.57
1619196603266,17744.72
1619196902741,17745.61
1619197203261,17743.940000000002
1619197502679,17748.09
1619197803179,17755.38
1619198102689,17750.58
1619198403211,17758.34
1619198702733,17762.8
1619199003354,17785.66
1619199302772,17785.08
1619199603439,17789.63
1619199902867,17789.91
1619200203056,17790.24
1619200502627,17789.97
1619200803131,17798.23
1619201102744,17809.09
1619201403224,17800.54
1619201702686,17813.7
1619202003260,17770.34
1619202302740,17780.84
1619202603248,17791.98
1619202902725,17820.75
1619203203215,17809.14
1619203502830,17794.71
1619203803406,17801.86
1619204104113,17837.62
1619204403174,17839.36
1619204702629,17798.190000000002
1619205003085,17816.36
1619205302704,17831
1619205603200,17829.41
1619205902692,17842.7
1619206203177,17838.809999999998
1619206502842,17851.37
1619206803323,17853.43
1619207102909,17818.34
1619207403424,17819.17
1619207702977,17829.55
1619208002717,17818.09
1619208302737,17818.79
1619208603263,17822.39
1619208902754,17820.6
1619209203191,17823.4
1619209502641,17825.52
1619209803134,17829.29
1619210102483,17825.55
1619210403075,17825.76
1619210702564,17826.04
1619211003166,17824.68
1619211302524,17819.4
1619211602955,17850.440000000002
1619211903448,17851.35
1619212202827,17853.01
1619212503206,17850.71
1619212802647,17844.36
1619213103036,17843.08
1619213408382,17832.27
1619213702812,17835.4
1619214003232,17839.65
1619214302612,17844.3
1619214603109,17840.440000000002
1619214902488,17837.65
1619215202862,17836.09
1619215503292,17837.54
1619215802716,17831.98
1619216103130,17841.61
1619216402495,17842.71
1619216703046,17852.64
1619217002459,17849.28
1619217302912,17849.54
1619217603283,17834.06
1619217902645,17828.64
1619218203003,17851.91
1619218502453,17852.32
1619218802799,17838.81
1619219103188,17841.36
1619219402559,17841.36
1619219703004,17821.89
1619220002456,17823.32
1619220302797,17821.879999999997
1619220603279,17821.66
1619220902711,17834.03
1619221203056,17844.79
1619221502566,17846.15
1619221803029,17849.02
1619222103457,17858.19
1619222402838,17874.04
1619222703276,17874.04
1619223002771,17874.04
1619223303124,17874.04
1619223602785,17874.04
1619223903176,17874.04
1619224202606,17874.04
1619224503100,17874.04
1619224802448,17874.04
1619225102846,17874.04
1619225403255,17874.04
1619225702610,17874.04
1619424003338,17886.91
1619424302713,17935.1
1619424603033,17950.04
1619424902514,17984.49
1619425202873,17984.97
1619425503190,17963.190000000002
1619425802541,17940.39
1619426102929,17964.72
1619426403245,17959.38
1619426702653,17943.12
1619427003017,17952.43
1619427302405,17954.829999999998
1619427602857,17937.32
1619427903182,17926.12
1619428202644,17915.74
1619428502985,17912.38
1619428802335,17953.85
1619429102739,17962.6
1619429403111,17919.989999999998
1619429702411,17918.84
1619430002724,17917.71
1619430303048,17933.27
1619430602519,17945.26
1619430902818,17946.95
1619431203129,17945.66
1619431502549,17942.129999999997
1619431802934,17948.5
1619432103318,17947.62
1619432402728,17951.449999999997
1619432703066,17954.760000000002
1619433002407,17952.190000000002
1619433302853,17951.670000000002
1619433603183,17951.88
1619433902534,17947.43
1619434202908,17946.37
1619434503231,17946.25
1619434802589,17945.440000000002
1619435103037,17967.260000000002
1619435402456,17961
1619435702771,17978.93
1619436003128,17979.34
1619436302497,17990.42
1619436602844,17986.34
1619436903143,17976.86
1619437202492,17978.26
1619437502778,17992.21
1619437803196,17992.96
1619438102547,18000.74
1619438402958,18003.39
1619438703309,17982.71
1619439002705,17984.2
1619439303060,17983.66
1619439602421,17994.63
1619439902824,18000.5
1619440203168,18006.97
1619440502550,17999.5
1619440802848,18009.74
1619441103177,18012.54
1619441402601,18016.68
1619441703026,18018.97
1619442002332,18016.33
1619442302651,18025.08
1619442603023,18036.399999999998
1619442902378,18037.89
1619443202754,18032.11
1619443503136,18040.41
1619443802567,18059.54
1619444103267,18076.93
1619444402871,18094.88
1619444703227,18085.739999999998
1619445002660,18022.809999999998
1619445303150,17979.87
1619445602580,18033.87
1619445903147,18045.75
1619446202673,18043.75
1619446503302,18034.86
1619446802837,18032.34
1619447103443,18070.79
1619447402940,18085.48
1619447703349,18080.84
1619448002872,18092.05
1619448303329,18072.43
1619448602757,18057.79
1619448903226,18052.51
1619449202686,18074.69
1619449503011,18118.75
1619449802468,18100.38
1619450102904,18109.13
1619450403263,18115.29
1619450702619,18125.9
1619451003036,18132.29
1619451302501,18154.44
1619451602984,18175.42
1619451903383,18166.62
1619452202766,18131.22
1619452503165,18141.6
1619452802536,18153.15
1619453103002,18171.129999999997
1619453402535,18144.370000000003
1619453703027,18145.28
1619454002413,18156.41
1619454302820,18170.32
1619454603246,18163.29
1619454902586,18169.04
1619455202910,18180.34
1619455502514,18183.8
1619455802917,18180.06
1619456103295,18198.24
1619456402690,18208.13
1619456703078,18217.120000000003
1619457002464,18206.97
1619457302849,18223.14
1619457603379,18203.26
1619457902743,18205.489999999998
1619458203118,18199.72
1619458502545,18190.43
1619458803086,18163.14
1619459102475,18174.98
1619459402891,18192.13
1619459702409,18190.59
1619460002941,18183.96
1619460303374,18210
1619460602783,18221.75
1619460903278,18240.11
1619461202757,18241.010000000002
1619461503253,18252.05
1619461802734,18256.27
1619462103263,18259.48
1619462402597,18250.45
1619462702940,18272.68
1619463003445,18276.21
1619463302998,18277.82
1619463602485,18279.39
1619463902877,18276.54
1619464203255,18284.190000000002
1619464502670,18271.18
1619464803133,18285.61
1619465102479,18295.72
1619465402858,18235.21
1619465703248,18235.28
1619466002814,18260.46
1619466303236,18266.010000000002
1619466602615,18247.1
1619466903083,18272.66
1619467202642,18289.07
1619467503074,18287.86
1619467802499,18276.23
1619468103027,18235.84
1619468402352,18212.97
1619468702763,18229.41
1619469003252,18220.56
1619469302584,18209.73
1619469603117,18192.91
1619469902538,18215.9
1619470202884,18211.62
1619470503275,18225.89
1619470802739,18232.03
1619471103078,18228.32
1619471402796,18243.550000000003
1619471703199,18249.94
1619472002574,18251.58
1619472302857,18265.08
1619472603234,18259.9
1619472902485,18252.61
1619473202792,18262.989999999998
1619473503149,18250.239999999998
1619473802546,18272.28
1619474102954,18258.68
1619474403286,18286.55
1619474702595,18283.58
1619475002931,18284.82
1619475303366,18282.93
1619475602685,18283.07
1619475903437,18279.37
1619476202770,18281.89
1619476503109,18275.98
1619476802494,18268.53
1619477103022,18258.989999999998
1619477402325,18265.510000000002
1619477702637,18264.41
1619478003252,18253.579999999998
1619478302653,18258.11
1619478602979,18263.059999999998
1619478903353,18261.91
1619479202764,18268.33
1619479503160,18275.83
1619479802431,18258.940000000002
1619480102869,18256.61
1619480403258,18268.58
1619480702540,18269.05
1619481009555,18268.96
1619481302868,18270.77
1619481603235,18267.11
1619481902573,18265.79
1619482503215,18265.79
1619482802562,18265.79
1619483103020,18266.55
1619483402372,18266.55
1619483702761,18266.55
1619484003211,18266.55
1619484302546,18266.55
1619484602937,18266.55
1619484903277,18266.55
1619510402934,18282.64
1619510703288,18296.86
1619511002577,18326.379999999997
1619511303051,18297.19
1619511602388,18303.48
1619511902810,18316.11
1619512203143,18325.9
1619512502453,18334.11
1619512802789,18315.64
1619513103200,18313.65
1619513402582,18330.83
1619513702950,18334.04
1619514003269,18332.66
1619514302558,18330.29
1619514602899,18324.370000000003
1619514902385,18328.68
1619515202823,18333.64
1619515503190,18321.39
1619515802531,18335.84
1619516102831,18343.38
1619516403172,18345.77
1619516702524,18355.5
1619517002814,18333.96
1619517303246,18323.67
1619517602553,18352.16
1619517902856,18351.65
1619518203223,18360.13
1619518502578,18362.39
1619518802984,18359.53
1619519103328,18368.72
1619519402669,18340.85
1619519703051,18351.73
1619520002357,18338.41
1619520302763,18342.9
1619520603067,18361.48
1619520902452,18359.129999999997
1619521202830,18340.940000000002
1619521503218,18356.1
1619521802588,18353.97
1619522102937,18365.73
1619522403279,18360.15
1619522702590,18348.09
1619523002910,18355.04
1619523303230,18368.9
1619523602565,18385.62
1619523902877,18355.94
1619524203423,18373.49
1619524502830,18378.29
1619524803239,18370.42
1619525102690,18380.42
1619525403040,18370.54
1619525702377,18359.07
1619526002803,18362.65
1619526303151,18364.39
1619526602465,18351.11
1619526902851,18341.69
1619527203279,18327.739999999998
1619527504514,18327.84
1619527802980,18327.07
1619528103331,18344.13
1619528402734,18323.73
1619528703096,18300.559999999998
1619529002558,18309.18
1619529302862,18317.760000000002
1619529602347,18306.72
1619529902852,18313.82
1619530203235,18299.48
1619530502679,18279.420000000002
1619530803147,18305.370000000003
1619531102594,18174.65
1619531403041,18091.89
1619531702412,18161.77
1619532002839,18149.65
1619532303327,18178.89
1619532602734,18183.09
1619532903180,18135.98
1619533202665,18072.97
1619533503028,18110.66
1619533802490,18152.66
1619534102964,18183.19
1619534403394,18094.23
1619534702945,18114.44
1619535003427,18145.44
1619535302834,18153.920000000002
1619535603270,18153.05
1619535903232,18120.36
1619536202653,18130.18
1619536503086,18152.510000000002
1619536802498,18161.59
1619537103057,18197.79
1619537402404,18182.54
1619537702950,18191.41
1619538003440,18204.58
1619538302937,18210.3
1619538603287,18194.33
1619538902708,18207.69
1619539203174,18195.39
1619539502645,18215.84
1619539803064,18197.53
1619540102541,18221.920000000002
1619540403020,18224.11
1619540702495,18221.58
1619541003015,18196.85
1619541302380,18174.59
1619541602810,18165.12
1619541903255,18162.16
1619542202742,18157.89
1619542503142,18131.92
1619542802679,18117.65
1619543103055,18143.34
1619543402574,18142.629999999997
1619543702994,18139.829999999998
1619544002525,18146.63
1619544302927,18155.63
1619544603395,18147.85
1619544902801,18138.95
1619545203282,18143.870000000003
1619545502635,18155.9
1619545803074,18142.3
1619546102607,18157.15
1619546403124,18152.4
1619546702521,18122.82
1619547002898,18118.16
1619547303354,18131.52
1619547602854,18129.33
1619547903305,18160.22
1619548202772,18198.83
1619548503268,18241.31
1619548802699,18222.03
1619549103108,18189.09
1619549402521,18210.82
1619549702962,18203.27
1619550003371,18181.010000000002
1619550303004,18183.01
1619550602400,18159.11
1619550902910,18172.36
1619551203393,18152.18
1619551502786,18152.51
1619551803284,18141.989999999998
1619552102765,18125.65
1619552403186,18143.45
1619552702679,18148.81
1619553003200,18145.21
1619553302615,18132.14
1619553603031,18127.059999999998
1619553902418,18098.13
1619554202902,18109.78
1619554503392,18108.78
1619554802848,18116.05
1619555103263,18125.3
1619555402833,18116.85
1619555703130,18123.170000000002
1619556002737,18117.48
1619556303078,18121.800000000003
1619556602440,18126.98
1619556902835,18125.54
1619557203828,18127.02
1619557503226,18125.4
1619557802564,18120.28
1619558102936,18122.45
1619558402356,18121.7
1619558702748,18128.379999999997
1619559003060,18132.82
1619559302446,18131.44
1619559602807,18129.91
1619559903169,18141.32
1619560202571,18137.14
1619560503073,18136.64
1619560802458,18159.739999999998
1619561102906,18147.96
1619561403265,18158.53
1619561702653,18163.64
1619562002993,18161.36
1619562302447,18162.17
1619562602859,18170.68
1619562903274,18169.12
1619563202714,18166.89
1619563503256,18169.67
1619563802596,18166.629999999997
1619564102952,18162.2
1619564403378,18156.7
1619564702725,18148.48
1619565003060,18157.23
1619565302531,18156.72
1619565602933,18157.44
1619565903328,18154.28
1619566202700,18157.800000000003
1619566503049,18167.93
1619566802455,18155.66
1619567102841,18145.21
1619567403285,18145.9
1619567702670,18149.59
1619568003095,18149.79
1619568302509,18149.510000000002
1619568602931,18151.23
1619568902366,18151.03
1619569202732,18151.55
1619569503121,18151.55
1619569802436,18150.11
1619570102798,18149.83
1619570403157,18150.190000000002
1619570702587,18150.15
1619571002931,18150.190000000002
1619571303910,18150.11
1619596802754,18129.65
1619597103246,18138.56
1619597402596,18128.66
1619597702995,18119.510000000002
1619598003189,18130.41
1619598302545,18127.24
1619598602866,18126.66
1619598903360,18129.39
1619599202685,18137.79
1619599503073,18145.11
1619599802502,18142.62
1619600102862,18166.34
1619600404280,18137.42
1619600702637,18131.18
1619601003032,18122.54
1619601302363,18131.93
1619601602840,18123.739999999998
1619601903152,18121.58
1619602202794,18115.91
1619602503244,18107.21
1619602802600,18099.97
1619603102980,18099.71
1619603402399,18094.74
1619603702735,18093.07
1619604003188,18095.01
1619604302580,18101.5
1619604602972,18105.83
1619604903367,18108.28
1619605202825,18105.52
1619605503167,18112.1
1619605802636,18111.04
1619606103020,18110.16
1619606402479,18109.14
1619606702925,18116.61
1619607003288,18112.39
1619607302693,18112.89
1619607603151,18120.399999999998
1619607902520,18118.04
1619608202947,18118.56
1619608503342,18108.38
1619608802708,18118.43
1619609103032,18128.41
1619609402397,18124.71
1619609702809,18104.09
1619610003193,18091.97
1619610302509,18089.52
1619610602950,18090.11
1619610903422,18086.43
1619611202772,18084.54
1619611503143,18072.79
1619611802516,18076.809999999998
1619612102878,18078.66
1619612403247,18074.489999999998
1619612702557,18067.260000000002
1619613002945,18060.39
1619613303293,18038.68
1619613602601,18051.690000000002
1619613902882,18060.690000000002
1619614203367,18067.8
1619614502756,18067.440000000002
1619614803100,18074.89
1619615102510,18067.510000000002
1619615402932,18065.47
1619615703356,18063.97
1619616002814,18051.2
1619616303215,18067.25
1619616602698,18003.489999999998
1619616903180,17946.62
1619617202839,17933.43
1619617503288,18000.96
1619617802800,18007.75
1619618103231,18014.07
1619618402791,18051.79
1619618703194,18056.82
1619619002574,18067.56
1619619302990,18058.35
1619619602517,18068.67
1619619902936,18066.32
1619620203352,18043.52
1619620502812,17996.47
1619620803252,17983.52
1619621102775,18010.55
1619621403194,18002.91
1619621702732,18041.79
1619622003246,18041.68
1619622302811,17998.27
1619622603374,18003.61
1619622902812,17980.22
1619623203433,17971.829999999998
1619623502900,17981.23
1619623803314,17999.27
1619624102812,18019.3
1619624403427,18027.1
1619624702861,18012.63
1619625003328,17995.02
1619625302748,18008.35
1619625603223,18014.16
1619625902787,18012.33
1619626203157,18009.11
1619626502603,18007.53
1619626803110,18015.059999999998
1619627102722,18005.260000000002
1619627403270,18019.03
1619627703335,18023.83
1619628002759,18038.65
1619628303243,18025.35
1619628602757,18053.07
1619628903218,18042.75
1619629202642,18048.489999999998
1619629503086,18047.81
1619629802646,18067.6
1619630103074,18078.46
1619630402555,18090.37
1619630703008,18082.36
1619631003407,18097.01
1619631302817,18088.1
1619631603528,18093.77
1619631903025,18085.61
1619632202511,18100.11
1619632502908,18059.05
1619632803398,18052.309999999998
1619633102812,18077.43
1619633403315,18094.69
1619633702851,18126.07
1619634003299,18124.08
1619634302868,18115.79
1619634602498,18110.489999999998
1619634902935,18087.57
1619635202504,18168.079999999998
1619635502922,18175.09
1619635803487,18168.34
1619636102522,18173.62
1619636403064,18170.33
1619636702613,18150.760000000002
1619637002979,18147.22
1619637303417,18086.829999999998
1619637602874,18087.5
1619637903309,18078.47
1619638203001,18115.379999999997
1619638502698,18092.19
1619638803607,18122.95
1619639103182,18132.120000000003
1619639402746,18112.37
1619639703162,18079.059999999998
1619640003171,18090.239999999998
1619640302943,18091.739999999998
1619640602482,18097.03
1619640903119,18084.41
1619641202639,18070.489999999998
1619641503093,18066.91
1619641802647,18068.3
1619642104254,18087.75
1619642402749,18084.02
1619642703170,18095.09
1619643002621,18095.41
1619643303026,18091.48
1619643602535,18090.11
1619643902951,18089.38
1619644203295,18089.239999999998
1619644502870,18085.88
1619644803368,18086.63
1619645102688,18085.7
1619645403187,18076.5
1619645702491,18079.33
1619646002844,18078.14
1619646303340,18080.11
1619646602796,18085.72
1619646903212,18083.16
1619647202650,18084.58
1619647502603,18082.5
1619647803042,18073.63
1619648102979,18085.86
1619648402339,18088.17
1619648702661,18087.06
1619649003094,18087.92
1619649302481,18085.399999999998
1619649602847,18083.25
1619649903144,18085.3
1619650202569,18081.21
1619650502970,18086.43
1619650803355,18090.21
1619651102681,18091.72
1619651403122,18093.82
1619651702550,18093.16
1619652002955,18093.45
1619652303300,18093.36
1619652602642,18087.73
1619652903066,18092.64
1619653202510,18089.49
1619653503205,18084.3
1619653802653,18098.48
1619655422967,18105.07
1619655541262,18105.07
1619655565703,18105.27
1619655617217,18105.47
1619655632803,18105.47
1619655689140,18105.47
1619655746534,18105.47
1619655794365,18105.47
1619655821473,18105.47
1619655840694,18105.47
1619655897351,18105.47
1619655913751,18105.47
1619655940133,18105.47
1619656028399,18105.47
1619656122776,18105.43
1619656380898,18105.27
1619656416211,18105.31
1619656432282,18105.31
1619656452132,18105.31
1619656478019,18105.31
1619656502474,18105.27
1619656602610,18105.27
1619657358114,18105.27
1619657533804,18105.27
1619657933088,18105.47
1619657948446,18105.47
1619657988795,18105.71
1619658111063,18105.27
1619658210292,18105.71
1619658425051,18105.71
1619658453988,18105.71
1619658517037,18105.75
1619658598792,18105.83
1619658623392,18105.79
1619658709841,18105.79
1619660668304,18107.63
